"time_s","Li_N_mol_m2","Li_P_mol_m2","Li_electrolyte_mol_m2","xavg_N","xavg_P","xsurf_N_min","xsurf_N_max","xsurf_P_min","xsurf_P_max","ocp_guard","reaction_N_A_m2","reaction_P_A_m2","leak_leftward_A_m2"
"0.0","0.011809375093156826","1.1764163034411201","0.048677285380912164","0.01172068149051505","0.92406388669441","0.011720682053235162","0.011720682075714426","0.9240638860887889","0.9240638862998453","0.0","-2.5035995318707513","2.503599528654347","8.908557349986497E-16"
"1.002E-5","0.011809375352636622","1.1764163031816406","0.04867728538091212","0.011720681748046061","0.9240638864905895","0.011720961731926523","0.011720972911882588","0.9240635985230837","0.9240636988812667","0.0","-2.503599528654344","2.5035995286543424","8.908626909827076E-16"
"2.002E-5","0.011809375612116426","1.176416302922162","0.0486772853809121","0.011720682005577037","0.9240638862867707","0.011721239492662865","0.011721261748847902","0.9240633252377708","0.9240635207687822","0.0","-2.503599528654341","2.503599528654346","8.908695974601743E-16"
"4.002E-5","0.011809376131076046","1.1764163024032026","0.048677285380912136","0.011720682520639028","0.9240638858791331","0.011721790600049084","0.011721834821760108","0.9240628087688061","0.9240631841602139","0.0","-2.503599528654336","2.5035995286543407","8.908832968372346E-16"
"7.001E-5","0.01180937690925597","1.1764163016250229","0.04867728538091212","0.011720683292974496","0.9240638852678799","0.011722603472821353","0.011722680059814073","0.9240621168601377","0.9240627332026398","0.0","-2.5035995286543344","2.5035995286543375","8.909034927542316E-16"
"1.0E-4","0.011809377687435885","1.1764163008468413","0.04867728538091214","0.01172068406530996","0.9240638846566268","0.011723400354742215","0.011723508630431928","0.9240615097573605","0.9240623375112443","0.0","-2.5035995286543424","2.503599528654341","8.909232807439975E-16"
"1.5000000000000001E-4","0.011809378984834924","1.176416299549443","0.048677285380912136","0.011720685352964942","0.9240638836375323","0.011724694313023329","0.011724853957388627","0.9240606395237372","0.92406177030709","0.0","-2.503599528654333","2.503599528654335","8.909553946275658E-16"
"2.0E-4","0.011809380282233951","1.1764162982520445","0.04867728538091213","0.011720686640619924","0.9240638826184373","0.011725946493616938","0.011726155742138897","0.9240599098483153","0.9240612947034937","0.0","-2.5035995286543384","2.503599528654334","8.909864545999305E-16"
"2.999999999999999E-4","0.011809382877031984","1.1764162956572461","0.04867728538091218","0.011720689215929893","0.924063880580249","0.011728335625177494","0.011728639224422865","0.9240587024412557","0.9240605076890257","0.0","-2.5035995286543393","2.5035995286543336","8.910456875628215E-16"
"3.999999999999998E-4","0.011809385471830016","1.1764162930624475","0.048677285380912136","0.011720691791239852","0.9240638785420593","0.011730580767751367","0.011730972656416344","0.9240577382531086","0.9240598791828536","0.0","-2.5035995286543424","2.503599528654328","8.911013234906286E-16"
"5.0E-4","0.011809388066628056","1.1764162904676503","0.04867728538091212","0.011720694366549827","0.9240638765038701","0.011732694928549968","0.011733169604723535","0.924056921667492","0.9240593468725323","0.0","-2.503599528654346","2.5035995286543375","8.911536981371135E-16"
"6.0E-4","0.01180939066142611","1.1764162878728521","0.04867728538091211","0.011720696941859784","0.9240638744656798","0.011734690202831015","0.011735242683826426","0.924056198701102","0.9240588755768421","0.0","-2.5035995286543353","2.503599528654345","8.912031186157883E-16"
"6.999999999999999E-4","0.011809393256224142","1.1764162852780535","0.04867728538091212","0.011720699517169747","0.9240638724274909","0.011736577563427742","0.011737203336683811","0.924055540123832","0.9240584462459195","0.0","-2.5035995286543336","2.5035995286543353","8.912498606551557E-16"
"7.999999999999998E-4","0.011809395851022192","1.176416282683256","0.04867728538091211","0.011720702092479728","0.9240638703893026","0.011738366878297705","0.011739061853188544","0.9240549297056668","0.9240580483021059","0.0","-2.5035995286543384","2.503599528654327","8.91294170748292E-16"
"8.999999999999998E-4","0.011809398445820225","1.176416280088457","0.04867728538091214","0.011720704667789695","0.9240638683511123","0.011740066996791835","0.011740827460294952","0.9240543576866673","0.9240576753844298","0.0","-2.5035995286543318","2.5035995286543242","8.913362692406733E-16"
"0.001","0.011809401040618282","1.1764162774936588","0.048677285380912136","0.011720707243099655","0.9240638663129241","0.011741685850515056","0.011742508427347765","0.9240538175613874","0.9240573232529999","0.0","-2.5035995286543304","2.5035995286543486","8.913763532952828E-16"
"0.0011250000000000001","0.011809404284115836","1.1764162742501623","0.04867728538091212","0.011720710462237115","0.9240638637651862","0.01174360696049537","0.011744502934656953","0.9240531795330832","0.9240569072864564","0.0","-2.5035995286543544","2.5035995286543526","8.914239191248826E-16"
"0.0012500000000000002","0.011809407527613381","1.1764162710066635","0.048677285380912136","0.011720713681374575","0.9240638612174502","0.011745424485531607","0.011746389575653231","0.9240525771492113","0.9240565145505427","0.0","-2.5035995286543478","2.50359952865434","8.914689181041636E-16"
"0.0013750000000000004","0.011809410771110938","1.1764162677631667","0.048677285380912136","0.011720716900512036","0.9240638586697141","0.0117471489783649","0.011748179349267559","0.9240520051960868","0.924056141647306","0.0","-2.503599528654341","2.503599528654343","8.915116120310051E-16"
"0.0015000000000000005","0.011809414014608492","1.17641626451967","0.048677285380912136","0.0117207201196495","0.9240638561219767","0.011748789831543151","0.011749882044203292","0.9240514595149699","0.9240557858663472","0.0","-2.503599528654339","2.5035995286543353","8.91552233844955E-16"
"0.0016250000000000006","0.011809417258106044","1.1764162612761713","0.04867728538091212","0.011720723338786937","0.92406385357424","0.0117503553350527","0.011751506299213498","0.9240509367788023","0.9240554450393049","0.0","-2.503599528654341","2.503599528654343","8.915909890860831E-16"
"0.0017500000000000007","0.01180942050160359","1.1764162580326747","0.04867728538091212","0.011720726557924414","0.9240638510265027","0.01175185278925278","0.011753059721003168","0.9240504342991045","0.9240551174140024","0.0","-2.503599528654339","2.5035995286543398","8.916280587176634E-16"
"0.0018750000000000004","0.011809423745101138","1.1764162547891766","0.048677285380912136","0.011720729777061872","0.9240638484787671","0.011753288624266897","0.011754549008832068","0.9240499498747476","0.9240548015558877","0.0","-2.503599528654344","2.5035995286543375","8.916636021024767E-16"
"0.002","0.011809426988598692","1.1764162515456802","0.04867728538091215","0.011720732996199325","0.9240638459310303","0.011754668510549859","0.011755980069889803","0.9240494816787381","0.9240544962742455","0.0","-2.5035995286543375","2.5035995286543415","8.916977597551607E-16"
"0.002125","0.011809430232096248","1.1764162483021812","0.048677285380912136","0.011720736215336784","0.924063843383294","0.01175599745685576","0.011757358121512214","0.9240490281748762","0.9240542005678815","0.0","-2.5035995286543384","2.503599528654348","8.917306557784123E-16"
"0.0022500000000000003","0.01180943347559381","1.1764162450586835","0.04867728538091211","0.011720739434474242","0.9240638408355558","0.011757279895639189","0.011758687780276816","0.9240485880563812","0.9240539135851215","0.0","-2.5035995286543433","2.503599528654341","8.917623999850155E-16"
"0.0023750000000000004","0.011809436719091368","1.1764162418151873","0.04867728538091214","0.011720742653611707","0.9240638382878197","0.011758519757060226","0.011759973139201381","0.9240481602002155","0.9240536345940442","0.0","-2.5035995286543438","2.5035995286543535","8.91793089735554E-16"
"0.0025000000000000005","0.011809439962588916","1.1764162385716885","0.048677285380912136","0.011720745872749164","0.9240638357400837","0.011759720532994908","0.011761217834510175","0.924047743632568","0.924053362959984","0.0","-2.503599528654341","2.5035995286543313","8.918228115271805E-16"
"0.0026250000000000006","0.01180944320608646","1.1764162353281924","0.048677285380912136","0.011720749091886612","0.9240638331923454","0.011760885332390177","0.011762425103366343","0.9240473375023339","0.9240530981282468","0.0","-2.5035995286543424","2.5035995286543433","8.918516423670477E-16"
"0.0027500000000000007","0.011809446449584012","1.1764162320846936","0.048677285380912164","0.011720752311024093","0.9240638306446091","0.011762016929157704","0.01176359783381788","0.9240469410604158","0.9240528396106213","0.0","-2.50359952865434","2.5035995286543336","8.918796509602377E-16"
"0.002875000000000001","0.01180944969308156","1.1764162288411966","0.04867728538091214","0.011720755530161543","0.9240638280968737","0.011763117803645695","0.011764738608042185","0.924046553643339","0.9240525869746987","0.0","-2.5035995286543384","2.5035995286543495","8.919068987381867E-16"
