"time_s","Li_N_mol_m2","Li_P_mol_m2","Li_electrolyte_mol_m2","xavg_N","xavg_P","xsurf_N_min","xsurf_N_max","xsurf_P_min","xsurf_P_max","ocp_guard","reaction_N_A_m2","reaction_P_A_m2","leak_leftward_A_m2"
"0.0","0.011809375093156842","1.1764163034411206","0.048677285380912164","0.01172068149051506","0.9240638866944103","0.011720681630554342","0.011720681636164004","0.9240638865435734","0.9240638865962458","0.0","-2.503599531870743","2.503599528654339","8.908557244839286E-16"
"1.002E-5","0.011809375352636625","1.1764163031816415","0.04867728538091212","0.011720681748046054","0.92406388649059","0.011720751877537627","0.011720754686472934","0.9240638111789439","0.9240638374781791","0.0","-2.5035995286543464","2.5035995286543393","8.908574725401076E-16"
"2.002E-5","0.011809375612116441","1.1764163029221624","0.048677285380912136","0.011720682005577056","0.9240638862867712","0.011720822094368154","0.01172082770512536","0.9240637360699782","0.9240637885266626","0.0","-2.5035995286543473","2.503599528654336","8.908592198323773E-16"
"4.002E-5","0.01180937613107604","1.1764163024032042","0.04867728538091213","0.011720682520639052","0.9240638858791338","0.011720962457733105","0.011720973668628731","0.9240635864445667","0.9240636910096223","0.0","-2.5035995286543278","2.5035995286543473","8.908627125881189E-16"
"7.001E-5","0.011809376909255983","1.1764163016250222","0.04867728538091214","0.011720683292974508","0.9240638852678803","0.01172117271371293","0.011721192311102593","0.9240633639118424","0.9240635459753404","0.0","-2.5035995286543455","2.5035995286543464","8.90867944282369E-16"
"1.0E-4","0.011809377687435903","1.1764163008468427","0.048677285380912136","0.011720684065309961","0.9240638846566277","0.011721382704992336","0.011721410675680383","0.9240631435708841","0.9240634023688731","0.0","-2.503599528654341","2.5035995286543615","8.908731690952543E-16"
"1.5000000000000001E-4","0.011809378984834919","1.1764162995494445","0.04867728538091213","0.01172068535296494","0.9240638836375328","0.01172173220997119","0.011721774111048508","0.9240627810651517","0.924063166105546","0.0","-2.503599528654344","2.5035995286543447","8.908818645089673E-16"
"2.0E-4","0.011809380282233961","1.176416298252045","0.04867728538091215","0.011720686640619933","0.9240638826184387","0.01172208096925194","0.011722136763565394","0.9240624245222441","0.9240629337266929","0.0","-2.503599528654341","2.503599528654331","8.908905405678318E-16"
"2.999999999999999E-4","0.011809382877032003","1.1764162956572466","0.048677285380912115","0.011720689215929904","0.9240638805802484","0.01172277625856156","0.011722859728345181","0.9240617286040129","0.9240624801528577","0.0","-2.503599528654344","2.503599528654342","8.909078349211306E-16"
"5.0E-4","0.011809388066628077","1.1764162904676514","0.04867728538091215","0.011720694366549824","0.9240638765038701","0.011724157997605405","0.01172429637858852","0.9240604009936191","0.9240616148458402","0.0","-2.5035995286543464","2.5035995286543575","8.90942195140948E-16"
"7.5E-4","0.01180939455362318","1.1764162839806545","0.04867728538091215","0.01172070080482475","0.9240638714083966","0.011725868777868523","0.011726074983270168","0.9240588523477156","0.924060605438298","0.0","-2.5035995286543464","2.5035995286543424","8.909847228815336E-16"
