time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V
0,2.230611571484734,2.2306115890131686,1.75284346E-8,1.78299371E-8,-3.0522917E-10,3.7271E-12,-4.3E-16
0.0001,2.2306982981924954,2.230780484996104,0.0000821868036086,0.0000835334374097,-0.000001365211869780,1.85780689E-8,-2.20E-16
0.0002,2.2307835363007493,2.230938440905453,0.0001549046047037,0.0001573718613261,-0.000002503424634262,3.61680118E-8,6.2E-17
0.0005,2.231030597836243,2.231356589486689,0.000325991650446,0.0003309926158271,-0.000005080090547118,7.91251662E-8,-1.82E-16
0.001,2.231415863439055,2.2319132688961174,0.0004974054570624,0.0005049613142098,-0.000007677401693054,1.215445456E-7,5.4E-17
0.002,2.2321010796534675,2.2327181137621883,0.0006170341087208,0.0006265730874137,-0.000009686004647454,1.470259547E-7,-1.46E-16
0.005,2.233677434948022,2.234201331269507,0.000523896321485,0.0005325782634206,-0.000008794873219032,1.129312838E-7,-3.68E-16
0.01,2.235449425268641,2.2357938476082118,0.0003444223395708,0.0003506662051858,-0.000006307348396012,6.34827805E-8,5.12E-16
0.02,2.237796562144459,2.238014011192067,0.000217449047608,0.0002217794936564,-0.000004362699484340,3.22534361E-8,-1.60E-16
0.03,2.239537750573723,2.2397095032658223,0.0001717526920993,0.0001753443083154,-0.000003613596842203,2.19806262E-8,-9.7E-17
0.04,2.240990191981989,2.241136851216645,0.000146659234656,0.0001498297653167,-0.000003187164740788,1.66340802E-8,-1.12E-16
0.05,2.2422636021781,2.2423937500163476,0.0001301478382476,0.0001330330367044,-0.000002898473786319,1.32753294E-8,1.19E-16
0.06,2.243411724841688,2.243529935471593,0.000118210629905,0.0001208841981990,-0.000002684518586314,1.09502925E-8,-1.86E-16
0.07,2.2444657684072897,2.244574826912794,0.0001090585055043,0.0001115660735384,-0.000002516808127463,9.2400931E-9,2.63E-16
0.08,2.245445786656505,2.2455475386655004,0.0001017520089954,0.0001041242899988,-0.000002380209135346,7.9281319E-9,4.6E-17
0.09,2.2463655775382945,2.246461320915672,0.0000957433773775,0.0000980022887988,-0.000002265801462452,6.8900408E-9,3.52E-16
0.1,2.2472351178933856,2.2473258064905273,0.0000906885971417,0.0000928504725723,-0.000002167924264109,6.0488334E-9,1.09E-16
0.11,2.2480619968200686,2.2481483534919646,0.0000863566718960,0.0000884340575080,-0.000002082739221977,5.3536100E-9,-2.3E-17
0.12,2.2488521063085916,2.248934693714275,0.0000825874056834,0.0000845901938907,-0.000002007557789566,4.7695824E-9,-1.34E-16
0.13,2.2496103607232536,2.2496896214560946,0.0000792607328410,0.0000811968096961,-0.000001940347948760,4.2710937E-9,-4.0E-17
0.14,2.250339308044708,2.2504156268343842,0.0000763187896762,0.0000781950453796,-0.000001880101676342,3.8459733E-9,-3.58E-16
0.15,2.2510429372276377,2.2511166140193994,0.0000736767917617,0.0000754986904270,-0.000001825375140602,3.4764753E-9,2E-18
0.16,2.2517234820554584,2.251794773791137,0.0000712917356786,0.0000730639969265,-0.000001775415049868,3.1538022E-9,-2.32E-16
0.17,2.2523830221416357,2.2524521479890054,0.0000691258473697,0.0000708525353799,-0.000001729558316348,2.8703063E-9,-1.52E-16
0.18,2.25302339570576,2.2530905433989807,0.0000671476932207,0.0000688323237146,-0.000001687250192006,2.6196984E-9,-2.94E-16
0.19,2.2536462044527443,2.253711535953452,0.0000653315007077,0.0000669771364104,-0.000001648032599498,2.3968965E-9,2.98E-16
0.2,2.254252843024183,2.2543164991501183,0.0000636561259353,0.0000652654549472,-0.000001611526793120,2.1977811E-9,1.20E-16
0.21,2.2548445309861678,2.254906635091854,0.0000621041056862,0.0000636795041652,-0.000001577417491960,2.0190128E-9,1.60E-16
0.22,2.2554223410729484,2.255483001963087,0.0000606608901386,0.0000622044722845,-0.000001545439969996,1.8578242E-9,-1.04E-16
0.23,2.255987222611443,2.2560465368588063,0.0000593142473633,0.0000608279054226,-0.000001515370008805,1.7119495E-9,5E-18
0.24,2.25654002059115,2.25659807439702,0.00005805380587,0.0000595392424894,-0.000001487016097591,1.5794785E-9,-3.09E-16
0.25,2.2570814911619332,2.257138361864269,0.0000568707023358,0.0000583294569687,-0.000001460213431058,1.4587985E-9,-3.42E-16
0.26,2.2576123142915803,2.257668071599598,0.0000557573080177,0.0000571907786571,-0.000001434819193905,1.3485551E-9,-5.95E-16
0.27,2.2581331041802746,2.2581878111943094,0.0000547070140348,0.0000561164753036,-0.000001410708847290,1.2475787E-9,-2.10E-16
0.28,2.2586444178979352,2.2586981319590236,0.0000537140610884,0.0000551006793873,-0.000001387773167495,1.1548688E-9,-2.05E-16
0.29,2.2591467626033936,2.2591995360064376,0.0000527734030440,0.0000541382493452,-0.000001365915852652,1.0695513E-9,1.52E-16
0.3,2.259640601622337,2.259692482218929,0.000051880596592,0.0000532246573086,-0.000001345051600101,9.908839E-10,-3.99E-16
0.31,2.2601263595989796,2.260177391310216,0.0000510317112364,0.0000523558975340,-0.000001325104506567,9.182086E-10,3.67E-16
0.32,2.260604426889761,2.260654650145058,0.000050223255297,0.0000515284111045,-0.000001306006748745,8.509413E-10,-5.5E-17
0.33,2.261075163332115,2.261124615446763,0.000049452114648,0.0000507390235663,-0.000001287697500185,7.885819E-10,-1.5E-17
0.34,2.2615389014943386,2.26158761699595,0.0000487155016114,0.0000499848929447,-0.000001270122011565,7.306785E-10,-2.35E-16
0.35,2.2619959494917854,2.2620439604039193,0.0000480109121339,0.0000492634661297,-0.000001253230835780,6.768403E-10,-3.20E-16
0.36,2.262446593438501,2.2624939295281132,0.0000473360896122,0.0000485724420893,-0.000001236979182634,6.267059E-10,-3.66E-16
0.37,2.262891099590546,2.2629377885848276,0.0000466889942816,0.0000479097406690,-0.000001221326356274,5.799689E-10,-2.6E-17
0.38,2.2633297162273878,2.2633757840044417,0.0000460677770539,0.0000472734759977,-0.000001206235274556,5.363304E-10,3.56E-16
0.39,2.2637626753095064,2.263808146066708,0.0000454707572016,0.0000466619337135,-0.000001191672071911,4.955602E-10,-1.89E-16
0.4,2.264190193944117,2.264235090347185,0.000044896403068,0.0000460735513879,-0.000001177605735146,4.574151E-10,1.46E-16
0.41,2.264612475685457,2.264656819000959,0.000044343315502,0.0000455069016050,-0.000001164007796375,4.216936E-10,-2.25E-16
0.42,2.2650297116920184,2.265073521905455,0.0000438102134366,0.0000449606773058,-0.000001150852075639,3.882062E-10,2.39E-16
0.43,2.2654420817595446,2.2654853776809194,0.0000432959213748,0.0000444336790247,-0.000001138114440023,3.567899E-10,2.23E-16
0.44,2.265849755245726,2.265892554604175,0.000042799358449,0.0000439248037511,-0.000001125772595813,3.272933E-10,4.13E-16
